"Stunden","noOfBikes","FR.stadteinwärts","FR.stadtauswärts","temp","wind","location","weather","timestamp","date","year","month","day","weekday","hour","weekend","wind_log"
"1/8/2015 12:00",837,392,445,7,20,"neutor",NA,2015-01-08 12:00:00,2015-01-08,2015,1,8,"Thurs",12,FALSE,2.99573227355399
"1/8/2015 13:00",695,371,324,7,19,"neutor",NA,2015-01-08 13:00:00,2015-01-08,2015,1,8,"Thurs",13,FALSE,2.94443897916644
"1/8/2015 14:00",688,327,361,7,11,"neutor",NA,2015-01-08 14:00:00,2015-01-08,2015,1,8,"Thurs",14,FALSE,2.39789527279837
"1/8/2015 15:00",656,349,307,8,13,"neutor",NA,2015-01-08 15:00:00,2015-01-08,2015,1,8,"Thurs",15,FALSE,2.56494935746154
"1/8/2015 16:00",664,365,299,8,17,"neutor",NA,2015-01-08 16:00:00,2015-01-08,2015,1,8,"Thurs",16,FALSE,2.83321334405622
"1/8/2015 17:00",724,376,348,6,28,"neutor",NA,2015-01-08 17:00:00,2015-01-08,2015,1,8,"Thurs",17,FALSE,3.3322045101752
"1/8/2015 18:00",593,299,294,5,15,"neutor",NA,2015-01-08 18:00:00,2015-01-08,2015,1,8,"Thurs",18,FALSE,2.70805020110221
"1/8/2015 19:00",574,281,293,5,11,"neutor",NA,2015-01-08 19:00:00,2015-01-08,2015,1,8,"Thurs",19,FALSE,2.39789527279837
"1/8/2015 20:00",336,148,188,6,24,"neutor",NA,2015-01-08 20:00:00,2015-01-08,2015,1,8,"Thurs",20,FALSE,3.17805383034795
"1/8/2015 21:00",214,110,104,6,30,"neutor",NA,2015-01-08 21:00:00,2015-01-08,2015,1,8,"Thurs",21,FALSE,3.40119738166216
"1/8/2015 22:00",216,89,127,6,30,"neutor",NA,2015-01-08 22:00:00,2015-01-08,2015,1,8,"Thurs",22,FALSE,3.40119738166216
"1/8/2015 23:00",92,31,61,6,30,"neutor",NA,2015-01-08 23:00:00,2015-01-08,2015,1,8,"Thurs",23,FALSE,3.40119738166216
"1/9/2015 0:00",90,21,69,6,24,"neutor",NA,2015-01-09 00:00:00,2015-01-09,2015,1,9,"Fri",0,FALSE,3.17805383034795
"1/9/2015 1:00",35,12,23,6,22,"neutor",NA,2015-01-09 01:00:00,2015-01-09,2015,1,9,"Fri",1,FALSE,3.09104245335832
"1/9/2015 2:00",18,2,16,7,24,"neutor",NA,2015-01-09 02:00:00,2015-01-09,2015,1,9,"Fri",2,FALSE,3.17805383034795
"1/9/2015 3:00",13,5,8,7,30,"neutor",NA,2015-01-09 03:00:00,2015-01-09,2015,1,9,"Fri",3,FALSE,3.40119738166216
"1/9/2015 4:00",14,8,6,7,30,"neutor",NA,2015-01-09 04:00:00,2015-01-09,2015,1,9,"Fri",4,FALSE,3.40119738166216
"1/9/2015 5:00",39,27,12,7,30,"neutor",NA,2015-01-09 05:00:00,2015-01-09,2015,1,9,"Fri",5,FALSE,3.40119738166216
"1/9/2015 6:00",88,58,30,8,39,"neutor",NA,2015-01-09 06:00:00,2015-01-09,2015,1,9,"Fri",6,FALSE,3.66356164612965
"1/9/2015 7:00",459,301,158,8,39,"neutor",NA,2015-01-09 07:00:00,2015-01-09,2015,1,9,"Fri",7,FALSE,3.66356164612965
"1/9/2015 8:00",720,376,344,8,44,"neutor",NA,2015-01-09 08:00:00,2015-01-09,2015,1,9,"Fri",8,FALSE,3.78418963391826
"1/9/2015 9:00",601,338,263,8,44,"neutor",NA,2015-01-09 09:00:00,2015-01-09,2015,1,9,"Fri",9,FALSE,3.78418963391826
"1/9/2015 10:00",606,345,261,8,41,"neutor",NA,2015-01-09 10:00:00,2015-01-09,2015,1,9,"Fri",10,FALSE,3.71357206670431
"1/9/2015 11:00",591,363,228,9,39,"neutor",NA,2015-01-09 11:00:00,2015-01-09,2015,1,9,"Fri",11,FALSE,3.66356164612965
"1/9/2015 12:00",688,402,286,10,39,"neutor",NA,2015-01-09 12:00:00,2015-01-09,2015,1,9,"Fri",12,FALSE,3.66356164612965
"1/9/2015 13:00",699,358,341,11,43,"neutor",NA,2015-01-09 13:00:00,2015-01-09,2015,1,9,"Fri",13,FALSE,3.76120011569356
"1/9/2015 14:00",686,341,345,11,39,"neutor",NA,2015-01-09 14:00:00,2015-01-09,2015,1,9,"Fri",14,FALSE,3.66356164612965
"1/9/2015 15:00",605,336,269,11,37,"neutor",NA,2015-01-09 15:00:00,2015-01-09,2015,1,9,"Fri",15,FALSE,3.61091791264422
"1/9/2015 16:00",623,338,285,10,43,"neutor",NA,2015-01-09 16:00:00,2015-01-09,2015,1,9,"Fri",16,FALSE,3.76120011569356
"1/9/2015 17:00",644,340,304,9,54,"neutor",NA,2015-01-09 17:00:00,2015-01-09,2015,1,9,"Fri",17,FALSE,3.98898404656427
"1/9/2015 18:00",568,326,242,7,28,"neutor",NA,2015-01-09 18:00:00,2015-01-09,2015,1,9,"Fri",18,FALSE,3.3322045101752
"1/9/2015 19:00",528,337,191,7,22,"neutor",NA,2015-01-09 19:00:00,2015-01-09,2015,1,9,"Fri",19,FALSE,3.09104245335832
"1/9/2015 20:00",420,241,179,6,11,"neutor",NA,2015-01-09 20:00:00,2015-01-09,2015,1,9,"Fri",20,FALSE,2.39789527279837
"1/9/2015 21:00",291,150,141,6,13,"neutor",NA,2015-01-09 21:00:00,2015-01-09,2015,1,9,"Fri",21,FALSE,2.56494935746154
"1/9/2015 22:00",266,100,166,7,15,"neutor",NA,2015-01-09 22:00:00,2015-01-09,2015,1,9,"Fri",22,FALSE,2.70805020110221
"1/9/2015 23:00",184,60,124,11,32,"neutor",NA,2015-01-09 23:00:00,2015-01-09,2015,1,9,"Fri",23,FALSE,3.46573590279973
"1/10/2015 0:00",206,39,167,13,39,"neutor",NA,2015-01-10 00:00:00,2015-01-10,2015,1,10,"Sat",0,TRUE,3.66356164612965
"1/10/2015 1:00",168,32,136,13,50,"neutor",NA,2015-01-10 01:00:00,2015-01-10,2015,1,10,"Sat",1,TRUE,3.91202300542815
"1/10/2015 2:00",89,22,67,13,37,"neutor",NA,2015-01-10 02:00:00,2015-01-10,2015,1,10,"Sat",2,TRUE,3.61091791264422
"1/10/2015 3:00",85,15,70,12,41,"neutor",NA,2015-01-10 03:00:00,2015-01-10,2015,1,10,"Sat",3,TRUE,3.71357206670431
"1/10/2015 4:00",45,9,36,13,37,"neutor",NA,2015-01-10 04:00:00,2015-01-10,2015,1,10,"Sat",4,TRUE,3.61091791264422
"1/10/2015 5:00",53,25,28,13,35,"neutor",NA,2015-01-10 05:00:00,2015-01-10,2015,1,10,"Sat",5,TRUE,3.55534806148941
"1/10/2015 6:00",23,16,7,13,35,"neutor",NA,2015-01-10 06:00:00,2015-01-10,2015,1,10,"Sat",6,TRUE,3.55534806148941
"1/10/2015 7:00",79,58,21,13,39,"neutor",NA,2015-01-10 07:00:00,2015-01-10,2015,1,10,"Sat",7,TRUE,3.66356164612965
"1/10/2015 8:00",124,95,29,13,37,"neutor",NA,2015-01-10 08:00:00,2015-01-10,2015,1,10,"Sat",8,TRUE,3.61091791264422
"1/10/2015 9:00",240,182,58,12,41,"neutor",NA,2015-01-10 09:00:00,2015-01-10,2015,1,10,"Sat",9,TRUE,3.71357206670431
"1/10/2015 10:00",295,214,81,12,39,"neutor",NA,2015-01-10 10:00:00,2015-01-10,2015,1,10,"Sat",10,TRUE,3.66356164612965
"1/10/2015 11:00",277,184,93,12,44,"neutor",NA,2015-01-10 11:00:00,2015-01-10,2015,1,10,"Sat",11,TRUE,3.78418963391826
"1/10/2015 12:00",335,200,135,11,41,"neutor",NA,2015-01-10 12:00:00,2015-01-10,2015,1,10,"Sat",12,TRUE,3.71357206670431
"1/10/2015 13:00",308,178,130,11,37,"neutor",NA,2015-01-10 13:00:00,2015-01-10,2015,1,10,"Sat",13,TRUE,3.61091791264422
"1/10/2015 14:00",273,134,139,6,59,"neutor",NA,2015-01-10 14:00:00,2015-01-10,2015,1,10,"Sat",14,TRUE,4.07753744390572
"1/10/2015 15:00",209,83,126,9,32,"neutor",NA,2015-01-10 15:00:00,2015-01-10,2015,1,10,"Sat",15,TRUE,3.46573590279973
"1/10/2015 16:00",245,114,131,8,35,"neutor",NA,2015-01-10 16:00:00,2015-01-10,2015,1,10,"Sat",16,TRUE,3.55534806148941
"1/10/2015 17:00",255,125,130,8,32,"neutor",NA,2015-01-10 17:00:00,2015-01-10,2015,1,10,"Sat",17,TRUE,3.46573590279973
"1/10/2015 18:00",283,136,147,6,24,"neutor",NA,2015-01-10 18:00:00,2015-01-10,2015,1,10,"Sat",18,TRUE,3.17805383034795
"1/10/2015 19:00",329,162,167,6,26,"neutor",NA,2015-01-10 19:00:00,2015-01-10,2015,1,10,"Sat",19,TRUE,3.25809653802148
"1/10/2015 20:00",343,174,169,6,32,"neutor",NA,2015-01-10 20:00:00,2015-01-10,2015,1,10,"Sat",20,TRUE,3.46573590279973
"1/10/2015 21:00",216,130,86,5,26,"neutor",NA,2015-01-10 21:00:00,2015-01-10,2015,1,10,"Sat",21,TRUE,3.25809653802148
"1/10/2015 22:00",179,95,84,5,22,"neutor",NA,2015-01-10 22:00:00,2015-01-10,2015,1,10,"Sat",22,TRUE,3.09104245335832
"1/10/2015 23:00",162,81,81,4,22,"neutor",NA,2015-01-10 23:00:00,2015-01-10,2015,1,10,"Sat",23,TRUE,3.09104245335832
"1/11/2015 0:00",197,86,111,4,22,"neutor",NA,2015-01-11 00:00:00,2015-01-11,2015,1,11,"Sun",0,TRUE,3.09104245335832
"1/11/2015 1:00",183,72,111,4,22,"neutor",NA,2015-01-11 01:00:00,2015-01-11,2015,1,11,"Sun",1,TRUE,3.09104245335832
"1/11/2015 2:00",123,52,71,3,24,"neutor",NA,2015-01-11 02:00:00,2015-01-11,2015,1,11,"Sun",2,TRUE,3.17805383034795
"1/11/2015 3:00",108,38,70,3,20,"neutor",NA,2015-01-11 03:00:00,2015-01-11,2015,1,11,"Sun",3,TRUE,2.99573227355399
"1/11/2015 4:00",64,34,30,3,22,"neutor",NA,2015-01-11 04:00:00,2015-01-11,2015,1,11,"Sun",4,TRUE,3.09104245335832
"1/11/2015 5:00",48,27,21,3,28,"neutor",NA,2015-01-11 05:00:00,2015-01-11,2015,1,11,"Sun",5,TRUE,3.3322045101752
"1/11/2015 6:00",24,11,13,3,28,"neutor",NA,2015-01-11 06:00:00,2015-01-11,2015,1,11,"Sun",6,TRUE,3.3322045101752
"1/11/2015 7:00",38,24,14,3,30,"neutor",NA,2015-01-11 07:00:00,2015-01-11,2015,1,11,"Sun",7,TRUE,3.40119738166216
"1/11/2015 8:00",51,41,10,3,33,"neutor",NA,2015-01-11 08:00:00,2015-01-11,2015,1,11,"Sun",8,TRUE,3.49650756146648
"1/11/2015 9:00",138,105,33,3,30,"neutor",NA,2015-01-11 09:00:00,2015-01-11,2015,1,11,"Sun",9,TRUE,3.40119738166216
"1/11/2015 10:00",170,125,45,3,30,"neutor",NA,2015-01-11 10:00:00,2015-01-11,2015,1,11,"Sun",10,TRUE,3.40119738166216
"1/11/2015 11:00",168,106,62,4,37,"neutor",NA,2015-01-11 11:00:00,2015-01-11,2015,1,11,"Sun",11,TRUE,3.61091791264422
"1/11/2015 12:00",232,135,97,5,39,"neutor",NA,2015-01-11 12:00:00,2015-01-11,2015,1,11,"Sun",12,TRUE,3.66356164612965
"1/11/2015 13:00",277,179,98,5,32,"neutor",NA,2015-01-11 13:00:00,2015-01-11,2015,1,11,"Sun",13,TRUE,3.46573590279973
"1/11/2015 14:00",305,169,136,6,35,"neutor",NA,2015-01-11 14:00:00,2015-01-11,2015,1,11,"Sun",14,TRUE,3.55534806148941
"1/11/2015 15:00",297,178,119,6,35,"neutor",NA,2015-01-11 15:00:00,2015-01-11,2015,1,11,"Sun",15,TRUE,3.55534806148941
"1/11/2015 16:00",328,162,166,6,32,"neutor",NA,2015-01-11 16:00:00,2015-01-11,2015,1,11,"Sun",16,TRUE,3.46573590279973
"1/11/2015 17:00",339,157,182,6,37,"neutor",NA,2015-01-11 17:00:00,2015-01-11,2015,1,11,"Sun",17,TRUE,3.61091791264422
"1/11/2015 18:00",317,126,191,5,41,"neutor",NA,2015-01-11 18:00:00,2015-01-11,2015,1,11,"Sun",18,TRUE,3.71357206670431
"1/11/2015 19:00",289,122,167,5,43,"neutor",NA,2015-01-11 19:00:00,2015-01-11,2015,1,11,"Sun",19,TRUE,3.76120011569356
"1/11/2015 20:00",203,59,144,5,37,"neutor",NA,2015-01-11 20:00:00,2015-01-11,2015,1,11,"Sun",20,TRUE,3.61091791264422
"1/11/2015 21:00",128,44,84,5,37,"neutor",NA,2015-01-11 21:00:00,2015-01-11,2015,1,11,"Sun",21,TRUE,3.61091791264422
"1/11/2015 22:00",148,43,105,6,35,"neutor",NA,2015-01-11 22:00:00,2015-01-11,2015,1,11,"Sun",22,TRUE,3.55534806148941
"1/11/2015 23:00",105,29,76,6,24,"neutor",NA,2015-01-11 23:00:00,2015-01-11,2015,1,11,"Sun",23,TRUE,3.17805383034795
"1/12/2015 0:00",46,25,21,6,24,"neutor",NA,2015-01-12 00:00:00,2015-01-12,2015,1,12,"Mon",0,FALSE,3.17805383034795
"1/12/2015 1:00",33,14,19,6,22,"neutor",NA,2015-01-12 01:00:00,2015-01-12,2015,1,12,"Mon",1,FALSE,3.09104245335832
"1/12/2015 2:00",9,6,3,7,26,"neutor",NA,2015-01-12 02:00:00,2015-01-12,2015,1,12,"Mon",2,FALSE,3.25809653802148
"1/12/2015 3:00",4,2,2,7,24,"neutor",NA,2015-01-12 03:00:00,2015-01-12,2015,1,12,"Mon",3,FALSE,3.17805383034795
"1/12/2015 4:00",4,2,2,7,24,"neutor",NA,2015-01-12 04:00:00,2015-01-12,2015,1,12,"Mon",4,FALSE,3.17805383034795
"1/12/2015 5:00",37,29,8,7,24,"neutor",NA,2015-01-12 05:00:00,2015-01-12,2015,1,12,"Mon",5,FALSE,3.17805383034795
"1/12/2015 6:00",96,72,24,7,26,"neutor",NA,2015-01-12 06:00:00,2015-01-12,2015,1,12,"Mon",6,FALSE,3.25809653802148
"1/12/2015 7:00",531,351,180,7,30,"neutor",NA,2015-01-12 07:00:00,2015-01-12,2015,1,12,"Mon",7,FALSE,3.40119738166216
"1/12/2015 8:00",943,532,411,7,32,"neutor",NA,2015-01-12 08:00:00,2015-01-12,2015,1,12,"Mon",8,FALSE,3.46573590279973
"1/12/2015 9:00",685,378,307,7,32,"neutor",NA,2015-01-12 09:00:00,2015-01-12,2015,1,12,"Mon",9,FALSE,3.46573590279973
"1/12/2015 10:00",767,399,368,7,30,"neutor",NA,2015-01-12 10:00:00,2015-01-12,2015,1,12,"Mon",10,FALSE,3.40119738166216
"1/12/2015 11:00",747,378,369,7,30,"neutor",NA,2015-01-12 11:00:00,2015-01-12,2015,1,12,"Mon",11,FALSE,3.40119738166216
"1/12/2015 12:00",754,365,389,7,33,"neutor",NA,2015-01-12 12:00:00,2015-01-12,2015,1,12,"Mon",12,FALSE,3.49650756146648
"1/12/2015 13:00",836,447,389,7,30,"neutor",NA,2015-01-12 13:00:00,2015-01-12,2015,1,12,"Mon",13,FALSE,3.40119738166216
"1/12/2015 14:00",782,372,410,8,30,"neutor",NA,2015-01-12 14:00:00,2015-01-12,2015,1,12,"Mon",14,FALSE,3.40119738166216
"1/12/2015 15:00",972,509,463,9,33,"neutor",NA,2015-01-12 15:00:00,2015-01-12,2015,1,12,"Mon",15,FALSE,3.49650756146648
"1/12/2015 16:00",986,565,421,9,33,"neutor",NA,2015-01-12 16:00:00,2015-01-12,2015,1,12,"Mon",16,FALSE,3.49650756146648
"1/12/2015 17:00",1092,553,539,9,32,"neutor",NA,2015-01-12 17:00:00,2015-01-12,2015,1,12,"Mon",17,FALSE,3.46573590279973
"1/12/2015 18:00",913,457,456,9,35,"neutor",NA,2015-01-12 18:00:00,2015-01-12,2015,1,12,"Mon",18,FALSE,3.55534806148941
"1/12/2015 19:00",811,380,431,9,39,"neutor",NA,2015-01-12 19:00:00,2015-01-12,2015,1,12,"Mon",19,FALSE,3.66356164612965
"1/12/2015 20:00",493,237,256,8,32,"neutor",NA,2015-01-12 20:00:00,2015-01-12,2015,1,12,"Mon",20,FALSE,3.46573590279973
"1/12/2015 21:00",328,147,181,8,26,"neutor",NA,2015-01-12 21:00:00,2015-01-12,2015,1,12,"Mon",21,FALSE,3.25809653802148
"1/12/2015 22:00",300,102,198,9,32,"neutor",NA,2015-01-12 22:00:00,2015-01-12,2015,1,12,"Mon",22,FALSE,3.46573590279973
"1/12/2015 23:00",183,45,138,9,28,"neutor",NA,2015-01-12 23:00:00,2015-01-12,2015,1,12,"Mon",23,FALSE,3.3322045101752
"1/13/2015 0:00",93,19,74,10,32,"neutor",NA,2015-01-13 00:00:00,2015-01-13,2015,1,13,"Tues",0,FALSE,3.46573590279973
"1/13/2015 1:00",21,6,15,9,30,"neutor",NA,2015-01-13 01:00:00,2015-01-13,2015,1,13,"Tues",1,FALSE,3.40119738166216
"1/13/2015 2:00",13,4,9,10,30,"neutor",NA,2015-01-13 02:00:00,2015-01-13,2015,1,13,"Tues",2,FALSE,3.40119738166216
"1/13/2015 3:00",5,3,2,9,26,"neutor",NA,2015-01-13 03:00:00,2015-01-13,2015,1,13,"Tues",3,FALSE,3.25809653802148
"1/13/2015 4:00",8,6,2,9,24,"neutor",NA,2015-01-13 04:00:00,2015-01-13,2015,1,13,"Tues",4,FALSE,3.17805383034795
"1/13/2015 5:00",37,27,10,10,30,"neutor",NA,2015-01-13 05:00:00,2015-01-13,2015,1,13,"Tues",5,FALSE,3.40119738166216
"1/13/2015 6:00",122,84,38,11,33,"neutor",NA,2015-01-13 06:00:00,2015-01-13,2015,1,13,"Tues",6,FALSE,3.49650756146648
"1/13/2015 7:00",600,409,191,9,30,"neutor",NA,2015-01-13 07:00:00,2015-01-13,2015,1,13,"Tues",7,FALSE,3.40119738166216
"1/13/2015 8:00",962,519,443,9,26,"neutor",NA,2015-01-13 08:00:00,2015-01-13,2015,1,13,"Tues",8,FALSE,3.25809653802148
"1/13/2015 9:00",929,498,431,8,26,"neutor",NA,2015-01-13 09:00:00,2015-01-13,2015,1,13,"Tues",9,FALSE,3.25809653802148
"1/13/2015 10:00",767,401,366,8,26,"neutor",NA,2015-01-13 10:00:00,2015-01-13,2015,1,13,"Tues",10,FALSE,3.25809653802148
"1/13/2015 11:00",764,443,321,9,22,"neutor",NA,2015-01-13 11:00:00,2015-01-13,2015,1,13,"Tues",11,FALSE,3.09104245335832
"1/13/2015 12:00",849,452,397,9,28,"neutor",NA,2015-01-13 12:00:00,2015-01-13,2015,1,13,"Tues",12,FALSE,3.3322045101752
"1/13/2015 13:00",766,411,355,9,24,"neutor",NA,2015-01-13 13:00:00,2015-01-13,2015,1,13,"Tues",13,FALSE,3.17805383034795
"1/13/2015 14:00",819,394,425,9,32,"neutor",NA,2015-01-13 14:00:00,2015-01-13,2015,1,13,"Tues",14,FALSE,3.46573590279973
"1/13/2015 15:00",776,381,395,9,22,"neutor",NA,2015-01-13 15:00:00,2015-01-13,2015,1,13,"Tues",15,FALSE,3.09104245335832
"1/13/2015 16:00",890,461,429,9,26,"neutor",NA,2015-01-13 16:00:00,2015-01-13,2015,1,13,"Tues",16,FALSE,3.25809653802148
"1/13/2015 17:00",1051,613,438,8,22,"neutor",NA,2015-01-13 17:00:00,2015-01-13,2015,1,13,"Tues",17,FALSE,3.09104245335832
"1/13/2015 18:00",928,495,433,8,20,"neutor",NA,2015-01-13 18:00:00,2015-01-13,2015,1,13,"Tues",18,FALSE,2.99573227355399
"1/13/2015 19:00",843,396,447,8,20,"neutor",NA,2015-01-13 19:00:00,2015-01-13,2015,1,13,"Tues",19,FALSE,2.99573227355399
"1/13/2015 20:00",529,216,313,8,20,"neutor",NA,2015-01-13 20:00:00,2015-01-13,2015,1,13,"Tues",20,FALSE,2.99573227355399
"1/13/2015 21:00",316,155,161,8,28,"neutor",NA,2015-01-13 21:00:00,2015-01-13,2015,1,13,"Tues",21,FALSE,3.3322045101752
"1/13/2015 22:00",317,122,195,7,20,"neutor",NA,2015-01-13 22:00:00,2015-01-13,2015,1,13,"Tues",22,FALSE,2.99573227355399
"1/13/2015 23:00",181,80,101,7,20,"neutor",NA,2015-01-13 23:00:00,2015-01-13,2015,1,13,"Tues",23,FALSE,2.99573227355399
"1/14/2015 0:00",95,24,71,7,19,"neutor",NA,2015-01-14 00:00:00,2015-01-14,2015,1,14,"Wed",0,FALSE,2.94443897916644
"1/14/2015 1:00",37,17,20,7,17,"neutor",NA,2015-01-14 01:00:00,2015-01-14,2015,1,14,"Wed",1,FALSE,2.83321334405622
"1/14/2015 2:00",12,3,9,6,17,"neutor",NA,2015-01-14 02:00:00,2015-01-14,2015,1,14,"Wed",2,FALSE,2.83321334405622
"1/14/2015 3:00",5,2,3,5,28,"neutor",NA,2015-01-14 03:00:00,2015-01-14,2015,1,14,"Wed",3,FALSE,3.3322045101752
"1/14/2015 4:00",6,5,1,5,19,"neutor",NA,2015-01-14 04:00:00,2015-01-14,2015,1,14,"Wed",4,FALSE,2.94443897916644
"1/14/2015 5:00",40,32,8,5,26,"neutor",NA,2015-01-14 05:00:00,2015-01-14,2015,1,14,"Wed",5,FALSE,3.25809653802148
"1/14/2015 6:00",127,98,29,5,26,"neutor",NA,2015-01-14 06:00:00,2015-01-14,2015,1,14,"Wed",6,FALSE,3.25809653802148
"1/14/2015 7:00",657,453,204,4,24,"neutor",NA,2015-01-14 07:00:00,2015-01-14,2015,1,14,"Wed",7,FALSE,3.17805383034795
"1/14/2015 8:00",1199,652,547,4,22,"neutor",NA,2015-01-14 08:00:00,2015-01-14,2015,1,14,"Wed",8,FALSE,3.09104245335832
"1/14/2015 9:00",944,558,386,5,26,"neutor",NA,2015-01-14 09:00:00,2015-01-14,2015,1,14,"Wed",9,FALSE,3.25809653802148
"1/14/2015 10:00",900,497,403,5,22,"neutor",NA,2015-01-14 10:00:00,2015-01-14,2015,1,14,"Wed",10,FALSE,3.09104245335832
"1/14/2015 11:00",765,418,347,4,22,"neutor",NA,2015-01-14 11:00:00,2015-01-14,2015,1,14,"Wed",11,FALSE,3.09104245335832
"1/14/2015 12:00",787,383,404,3,20,"neutor",NA,2015-01-14 12:00:00,2015-01-14,2015,1,14,"Wed",12,FALSE,2.99573227355399
"1/14/2015 13:00",820,444,376,3,11,"neutor",NA,2015-01-14 13:00:00,2015-01-14,2015,1,14,"Wed",13,FALSE,2.39789527279837
"1/14/2015 14:00",869,436,433,5,24,"neutor",NA,2015-01-14 14:00:00,2015-01-14,2015,1,14,"Wed",14,FALSE,3.17805383034795
"1/14/2015 15:00",911,435,476,5,24,"neutor",NA,2015-01-14 15:00:00,2015-01-14,2015,1,14,"Wed",15,FALSE,3.17805383034795
"1/14/2015 16:00",957,478,479,4,26,"neutor",NA,2015-01-14 16:00:00,2015-01-14,2015,1,14,"Wed",16,FALSE,3.25809653802148
"1/14/2015 17:00",993,557,436,3,17,"neutor",NA,2015-01-14 17:00:00,2015-01-14,2015,1,14,"Wed",17,FALSE,2.83321334405622
"1/14/2015 18:00",960,504,456,3,15,"neutor",NA,2015-01-14 18:00:00,2015-01-14,2015,1,14,"Wed",18,FALSE,2.70805020110221
"1/14/2015 19:00",855,511,344,4,15,"neutor",NA,2015-01-14 19:00:00,2015-01-14,2015,1,14,"Wed",19,FALSE,2.70805020110221
"1/14/2015 20:00",612,288,324,3,17,"neutor",NA,2015-01-14 20:00:00,2015-01-14,2015,1,14,"Wed",20,FALSE,2.83321334405622
"1/14/2015 21:00",349,148,201,3,11,"neutor",NA,2015-01-14 21:00:00,2015-01-14,2015,1,14,"Wed",21,FALSE,2.39789527279837
"1/14/2015 22:00",358,147,211,3,15,"neutor",NA,2015-01-14 22:00:00,2015-01-14,2015,1,14,"Wed",22,FALSE,2.70805020110221
"1/14/2015 23:00",251,101,150,3,11,"neutor",NA,2015-01-14 23:00:00,2015-01-14,2015,1,14,"Wed",23,FALSE,2.39789527279837
"1/15/2015 0:00",147,50,97,3,15,"neutor",NA,2015-01-15 00:00:00,2015-01-15,2015,1,15,"Thurs",0,FALSE,2.70805020110221
"1/15/2015 1:00",117,35,82,4,17,"neutor",NA,2015-01-15 01:00:00,2015-01-15,2015,1,15,"Thurs",1,FALSE,2.83321334405622
"1/15/2015 2:00",59,17,42,4,17,"neutor",NA,2015-01-15 02:00:00,2015-01-15,2015,1,15,"Thurs",2,FALSE,2.83321334405622
"1/15/2015 3:00",53,15,38,5,20,"neutor",NA,2015-01-15 03:00:00,2015-01-15,2015,1,15,"Thurs",3,FALSE,2.99573227355399
"1/15/2015 4:00",23,6,17,6,22,"neutor",NA,2015-01-15 04:00:00,2015-01-15,2015,1,15,"Thurs",4,FALSE,3.09104245335832
"1/15/2015 5:00",43,28,15,6,22,"neutor",NA,2015-01-15 05:00:00,2015-01-15,2015,1,15,"Thurs",5,FALSE,3.09104245335832
"1/15/2015 6:00",93,66,27,6,22,"neutor",NA,2015-01-15 06:00:00,2015-01-15,2015,1,15,"Thurs",6,FALSE,3.09104245335832
"1/15/2015 7:00",510,334,176,7,28,"neutor",NA,2015-01-15 07:00:00,2015-01-15,2015,1,15,"Thurs",7,FALSE,3.3322045101752
"1/15/2015 8:00",903,499,404,8,30,"neutor",NA,2015-01-15 08:00:00,2015-01-15,2015,1,15,"Thurs",8,FALSE,3.40119738166216
"1/15/2015 9:00",663,365,298,8,30,"neutor",NA,2015-01-15 09:00:00,2015-01-15,2015,1,15,"Thurs",9,FALSE,3.40119738166216
"1/15/2015 10:00",671,382,289,8,26,"neutor",NA,2015-01-15 10:00:00,2015-01-15,2015,1,15,"Thurs",10,FALSE,3.25809653802148
"1/15/2015 11:00",713,394,319,9,28,"neutor",NA,2015-01-15 11:00:00,2015-01-15,2015,1,15,"Thurs",11,FALSE,3.3322045101752
"1/15/2015 12:00",861,400,461,9,26,"neutor",NA,2015-01-15 12:00:00,2015-01-15,2015,1,15,"Thurs",12,FALSE,3.25809653802148
"1/15/2015 13:00",773,422,351,9,32,"neutor",NA,2015-01-15 13:00:00,2015-01-15,2015,1,15,"Thurs",13,FALSE,3.46573590279973
"1/15/2015 14:00",738,399,339,9,28,"neutor",NA,2015-01-15 14:00:00,2015-01-15,2015,1,15,"Thurs",14,FALSE,3.3322045101752
"1/15/2015 15:00",837,467,370,9,26,"neutor",NA,2015-01-15 15:00:00,2015-01-15,2015,1,15,"Thurs",15,FALSE,3.25809653802148
"1/15/2015 16:00",857,445,412,9,26,"neutor",NA,2015-01-15 16:00:00,2015-01-15,2015,1,15,"Thurs",16,FALSE,3.25809653802148
"1/15/2015 17:00",910,482,428,9,26,"neutor",NA,2015-01-15 17:00:00,2015-01-15,2015,1,15,"Thurs",17,FALSE,3.25809653802148
"1/15/2015 18:00",790,433,357,9,22,"neutor",NA,2015-01-15 18:00:00,2015-01-15,2015,1,15,"Thurs",18,FALSE,3.09104245335832
"1/15/2015 19:00",648,336,312,9,26,"neutor",NA,2015-01-15 19:00:00,2015-01-15,2015,1,15,"Thurs",19,FALSE,3.25809653802148
"1/15/2015 20:00",428,228,200,9,24,"neutor",NA,2015-01-15 20:00:00,2015-01-15,2015,1,15,"Thurs",20,FALSE,3.17805383034795
"1/15/2015 21:00",362,161,201,9,20,"neutor",NA,2015-01-15 21:00:00,2015-01-15,2015,1,15,"Thurs",21,FALSE,2.99573227355399
"1/15/2015 22:00",297,133,164,8,20,"neutor",NA,2015-01-15 22:00:00,2015-01-15,2015,1,15,"Thurs",22,FALSE,2.99573227355399
"1/15/2015 23:00",151,45,106,7,20,"neutor",NA,2015-01-15 23:00:00,2015-01-15,2015,1,15,"Thurs",23,FALSE,2.99573227355399
