"Stunden","FR.stadteinwärts","FR.stadtauswärts","noOfBikes","temp","wind","weather","date","year","month","day","weekday","hour","wind_log"
"12/4/2015 6:00",66,34,100,9,24,NA,2015-12-04 06:00:00,2015,12,4,"Fri",6,3.17805383034795
"12/4/2015 7:00",305,223,528,9,24,NA,2015-12-04 07:00:00,2015,12,4,"Fri",7,3.17805383034795
"12/4/2015 8:00",464,362,826,9,28,NA,2015-12-04 08:00:00,2015,12,4,"Fri",8,3.3322045101752
"12/4/2015 9:00",421,324,745,9,20,NA,2015-12-04 09:00:00,2015,12,4,"Fri",9,2.99573227355399
"12/4/2015 10:00",518,252,770,9,19,NA,2015-12-04 10:00:00,2015,12,4,"Fri",10,2.94443897916644
"12/4/2015 11:00",493,360,853,9,20,NA,2015-12-04 11:00:00,2015,12,4,"Fri",11,2.99573227355399
"12/4/2015 12:00",544,358,902,10,30,NA,2015-12-04 12:00:00,2015,12,4,"Fri",12,3.40119738166216
"12/4/2015 13:00",565,467,1032,10,22,NA,2015-12-04 13:00:00,2015,12,4,"Fri",13,3.09104245335832
"12/4/2015 14:00",508,423,931,10,24,NA,2015-12-04 14:00:00,2015,12,4,"Fri",14,3.17805383034795
"12/4/2015 15:00",509,378,887,9,20,NA,2015-12-04 15:00:00,2015,12,4,"Fri",15,2.99573227355399
"12/4/2015 16:00",448,361,809,8,20,NA,2015-12-04 16:00:00,2015,12,4,"Fri",16,2.99573227355399
"12/4/2015 17:00",491,357,848,9,20,NA,2015-12-04 17:00:00,2015,12,4,"Fri",17,2.99573227355399
"12/4/2015 18:00",434,376,810,9,22,NA,2015-12-04 18:00:00,2015,12,4,"Fri",18,3.09104245335832
"12/4/2015 19:00",329,318,647,8,20,NA,2015-12-04 19:00:00,2015,12,4,"Fri",19,2.99573227355399
"12/4/2015 20:00",262,328,590,8,20,NA,2015-12-04 20:00:00,2015,12,4,"Fri",20,2.99573227355399
"12/4/2015 21:00",172,286,458,8,19,NA,2015-12-04 21:00:00,2015,12,4,"Fri",21,2.94443897916644
"12/4/2015 22:00",124,259,383,8,24,NA,2015-12-04 22:00:00,2015,12,4,"Fri",22,3.17805383034795
"12/4/2015 23:00",133,270,403,8,22,NA,2015-12-04 23:00:00,2015,12,4,"Fri",23,3.09104245335832
"12/5/2015 0:00",129,213,342,8,20,NA,2015-12-05 00:00:00,2015,12,5,"Sat",0,2.99573227355399
"12/5/2015 1:00",130,152,282,8,20,NA,2015-12-05 01:00:00,2015,12,5,"Sat",1,2.99573227355399
"12/5/2015 2:00",121,103,224,7,20,NA,2015-12-05 02:00:00,2015,12,5,"Sat",2,2.99573227355399
"12/5/2015 3:00",98,69,167,8,22,NA,2015-12-05 03:00:00,2015,12,5,"Sat",3,3.09104245335832
"12/5/2015 4:00",85,52,137,8,22,NA,2015-12-05 04:00:00,2015,12,5,"Sat",4,3.09104245335832
"12/5/2015 5:00",49,38,87,7,19,NA,2015-12-05 05:00:00,2015,12,5,"Sat",5,2.94443897916644
"12/5/2015 6:00",30,31,61,7,20,NA,2015-12-05 06:00:00,2015,12,5,"Sat",6,2.99573227355399
"12/5/2015 7:00",87,35,122,7,26,NA,2015-12-05 07:00:00,2015,12,5,"Sat",7,3.25809653802148
"12/5/2015 8:00",187,76,263,7,30,NA,2015-12-05 08:00:00,2015,12,5,"Sat",8,3.40119738166216
"12/5/2015 9:00",239,106,345,7,28,NA,2015-12-05 09:00:00,2015,12,5,"Sat",9,3.3322045101752
"12/5/2015 10:00",343,108,451,7,26,NA,2015-12-05 10:00:00,2015,12,5,"Sat",10,3.25809653802148
"12/5/2015 11:00",340,153,493,8,28,NA,2015-12-05 11:00:00,2015,12,5,"Sat",11,3.3322045101752
"12/5/2015 12:00",382,204,586,8,28,NA,2015-12-05 12:00:00,2015,12,5,"Sat",12,3.3322045101752
"12/5/2015 13:00",357,201,558,9,26,NA,2015-12-05 13:00:00,2015,12,5,"Sat",13,3.25809653802148
"12/5/2015 14:00",275,228,503,9,24,NA,2015-12-05 14:00:00,2015,12,5,"Sat",14,3.17805383034795
"12/5/2015 15:00",288,288,576,9,22,NA,2015-12-05 15:00:00,2015,12,5,"Sat",15,3.09104245335832
"12/5/2015 16:00",269,270,539,9,24,NA,2015-12-05 16:00:00,2015,12,5,"Sat",16,3.17805383034795
"12/5/2015 17:00",299,259,558,9,20,NA,2015-12-05 17:00:00,2015,12,5,"Sat",17,2.99573227355399
"12/5/2015 18:00",242,236,478,9,20,NA,2015-12-05 18:00:00,2015,12,5,"Sat",18,2.99573227355399
"12/5/2015 19:00",229,224,453,9,24,NA,2015-12-05 19:00:00,2015,12,5,"Sat",19,3.17805383034795
"12/5/2015 20:00",170,221,391,8,24,NA,2015-12-05 20:00:00,2015,12,5,"Sat",20,3.17805383034795
"12/5/2015 21:00",119,232,351,8,22,NA,2015-12-05 21:00:00,2015,12,5,"Sat",21,3.09104245335832
"12/5/2015 22:00",112,121,233,7,22,NA,2015-12-05 22:00:00,2015,12,5,"Sat",22,3.09104245335832
"12/5/2015 23:00",111,136,247,7,19,NA,2015-12-05 23:00:00,2015,12,5,"Sat",23,2.94443897916644
"12/6/2015 0:00",93,152,245,7,24,NA,2015-12-06 00:00:00,2015,12,6,"Sun",0,3.17805383034795
"12/6/2015 1:00",111,105,216,8,26,NA,2015-12-06 01:00:00,2015,12,6,"Sun",1,3.25809653802148
"12/6/2015 2:00",39,107,146,8,22,NA,2015-12-06 02:00:00,2015,12,6,"Sun",2,3.09104245335832
"12/6/2015 3:00",39,77,116,8,24,NA,2015-12-06 03:00:00,2015,12,6,"Sun",3,3.17805383034795
"12/6/2015 4:00",31,48,79,8,28,NA,2015-12-06 04:00:00,2015,12,6,"Sun",4,3.3322045101752
"12/6/2015 5:00",19,32,51,8,24,NA,2015-12-06 05:00:00,2015,12,6,"Sun",5,3.17805383034795
"12/6/2015 6:00",14,18,32,8,30,NA,2015-12-06 06:00:00,2015,12,6,"Sun",6,3.40119738166216
"12/6/2015 7:00",21,15,36,8,30,NA,2015-12-06 07:00:00,2015,12,6,"Sun",7,3.40119738166216
"12/6/2015 8:00",43,17,60,8,28,NA,2015-12-06 08:00:00,2015,12,6,"Sun",8,3.3322045101752
"12/6/2015 9:00",122,47,169,9,28,NA,2015-12-06 09:00:00,2015,12,6,"Sun",9,3.3322045101752
"12/6/2015 10:00",196,81,277,9,20,NA,2015-12-06 10:00:00,2015,12,6,"Sun",10,2.99573227355399
"12/6/2015 11:00",167,77,244,10,22,NA,2015-12-06 11:00:00,2015,12,6,"Sun",11,3.09104245335832
"12/6/2015 12:00",158,131,289,11,26,NA,2015-12-06 12:00:00,2015,12,6,"Sun",12,3.25809653802148
"12/6/2015 13:00",228,120,348,12,28,NA,2015-12-06 13:00:00,2015,12,6,"Sun",13,3.3322045101752
"12/6/2015 14:00",211,166,377,12,26,NA,2015-12-06 14:00:00,2015,12,6,"Sun",14,3.25809653802148
"12/6/2015 15:00",216,196,412,12,22,NA,2015-12-06 15:00:00,2015,12,6,"Sun",15,3.09104245335832
"12/6/2015 16:00",181,213,394,12,28,NA,2015-12-06 16:00:00,2015,12,6,"Sun",16,3.3322045101752
"12/6/2015 17:00",237,223,460,12,22,NA,2015-12-06 17:00:00,2015,12,6,"Sun",17,3.09104245335832
"12/6/2015 18:00",283,151,434,10,26,NA,2015-12-06 18:00:00,2015,12,6,"Sun",18,3.25809653802148
"12/6/2015 19:00",146,171,317,10,22,NA,2015-12-06 19:00:00,2015,12,6,"Sun",19,3.09104245335832
"12/6/2015 20:00",105,216,321,10,22,NA,2015-12-06 20:00:00,2015,12,6,"Sun",20,3.09104245335832
"12/6/2015 21:00",67,132,199,10,19,NA,2015-12-06 21:00:00,2015,12,6,"Sun",21,2.94443897916644
"12/6/2015 22:00",59,115,174,11,15,NA,2015-12-06 22:00:00,2015,12,6,"Sun",22,2.70805020110221
"12/6/2015 23:00",24,71,95,11,17,NA,2015-12-06 23:00:00,2015,12,6,"Sun",23,2.83321334405622
"12/7/2015 0:00",9,29,38,11,17,NA,2015-12-07 00:00:00,2015,12,7,"Mon",0,2.83321334405622
"12/7/2015 1:00",9,18,27,11,17,NA,2015-12-07 01:00:00,2015,12,7,"Mon",1,2.83321334405622
"12/7/2015 2:00",2,9,11,11,17,NA,2015-12-07 02:00:00,2015,12,7,"Mon",2,2.83321334405622
"12/7/2015 3:00",5,1,6,11,17,NA,2015-12-07 03:00:00,2015,12,7,"Mon",3,2.83321334405622
"12/7/2015 4:00",6,10,16,10,15,NA,2015-12-07 04:00:00,2015,12,7,"Mon",4,2.70805020110221
"12/7/2015 5:00",31,12,43,10,9,NA,2015-12-07 05:00:00,2015,12,7,"Mon",5,2.19722457733622
"12/7/2015 6:00",84,42,126,10,13,NA,2015-12-07 06:00:00,2015,12,7,"Mon",6,2.56494935746154
"12/7/2015 7:00",431,260,691,10,7,NA,2015-12-07 07:00:00,2015,12,7,"Mon",7,1.94591014905531
"12/7/2015 8:00",540,407,947,10,6,NA,2015-12-07 08:00:00,2015,12,7,"Mon",8,1.79175946922805
"12/7/2015 9:00",493,390,883,10,7,NA,2015-12-07 09:00:00,2015,12,7,"Mon",9,1.94591014905531
"12/7/2015 10:00",576,337,913,10,7,NA,2015-12-07 10:00:00,2015,12,7,"Mon",10,1.94591014905531
"12/7/2015 11:00",419,529,948,11,7,NA,2015-12-07 11:00:00,2015,12,7,"Mon",11,1.94591014905531
"12/7/2015 12:00",446,424,870,11,6,NA,2015-12-07 12:00:00,2015,12,7,"Mon",12,1.79175946922805
"12/7/2015 13:00",580,545,1125,12,6,NA,2015-12-07 13:00:00,2015,12,7,"Mon",13,1.79175946922805
"12/7/2015 14:00",533,433,966,12,6,NA,2015-12-07 14:00:00,2015,12,7,"Mon",14,1.79175946922805
"12/7/2015 15:00",625,632,1257,11,6,NA,2015-12-07 15:00:00,2015,12,7,"Mon",15,1.79175946922805
"12/7/2015 16:00",695,572,1267,11,9,NA,2015-12-07 16:00:00,2015,12,7,"Mon",16,2.19722457733622
"12/7/2015 17:00",754,696,1450,10,7,NA,2015-12-07 17:00:00,2015,12,7,"Mon",17,1.94591014905531
"12/7/2015 18:00",718,530,1248,9,2,NA,2015-12-07 18:00:00,2015,12,7,"Mon",18,0.693147180559945
"12/7/2015 19:00",455,525,980,9,7,NA,2015-12-07 19:00:00,2015,12,7,"Mon",19,1.94591014905531
"12/7/2015 20:00",236,439,675,8,6,NA,2015-12-07 20:00:00,2015,12,7,"Mon",20,1.79175946922805
"12/7/2015 21:00",168,277,445,8,6,NA,2015-12-07 21:00:00,2015,12,7,"Mon",21,1.79175946922805
"12/7/2015 22:00",162,244,406,8,7,NA,2015-12-07 22:00:00,2015,12,7,"Mon",22,1.94591014905531
"12/7/2015 23:00",73,149,222,7,4,NA,2015-12-07 23:00:00,2015,12,7,"Mon",23,1.38629436111989
"12/8/2015 0:00",35,42,77,7,6,NA,2015-12-08 00:00:00,2015,12,8,"Tues",0,1.79175946922805
"12/8/2015 1:00",17,37,54,8,9,NA,2015-12-08 01:00:00,2015,12,8,"Tues",1,2.19722457733622
"12/8/2015 2:00",8,19,27,8,6,NA,2015-12-08 02:00:00,2015,12,8,"Tues",2,1.79175946922805
"12/8/2015 3:00",5,2,7,8,7,NA,2015-12-08 03:00:00,2015,12,8,"Tues",3,1.94591014905531
"12/8/2015 4:00",8,8,16,7,6,NA,2015-12-08 04:00:00,2015,12,8,"Tues",4,1.79175946922805
"12/8/2015 5:00",42,18,60,7,7,NA,2015-12-08 05:00:00,2015,12,8,"Tues",5,1.94591014905531
"12/8/2015 6:00",113,50,163,7,11,NA,2015-12-08 06:00:00,2015,12,8,"Tues",6,2.39789527279837
"12/8/2015 7:00",482,364,846,6,6,NA,2015-12-08 07:00:00,2015,12,8,"Tues",7,1.79175946922805
"12/8/2015 8:00",910,524,1434,6,9,NA,2015-12-08 08:00:00,2015,12,8,"Tues",8,2.19722457733622
"12/8/2015 9:00",629,549,1178,7,11,NA,2015-12-08 09:00:00,2015,12,8,"Tues",9,2.39789527279837
"12/8/2015 10:00",593,466,1059,9,13,NA,2015-12-08 10:00:00,2015,12,8,"Tues",10,2.56494935746154
"12/8/2015 11:00",545,474,1019,11,13,NA,2015-12-08 11:00:00,2015,12,8,"Tues",11,2.56494935746154
"12/8/2015 12:00",742,474,1216,13,13,NA,2015-12-08 12:00:00,2015,12,8,"Tues",12,2.56494935746154
"12/8/2015 13:00",710,593,1303,14,11,NA,2015-12-08 13:00:00,2015,12,8,"Tues",13,2.39789527279837
"12/8/2015 14:00",660,577,1237,14,13,NA,2015-12-08 14:00:00,2015,12,8,"Tues",14,2.56494935746154
"12/8/2015 15:00",732,618,1350,13,11,NA,2015-12-08 15:00:00,2015,12,8,"Tues",15,2.39789527279837
"12/8/2015 16:00",730,666,1396,11,7,NA,2015-12-08 16:00:00,2015,12,8,"Tues",16,1.94591014905531
"12/8/2015 17:00",890,727,1617,11,11,NA,2015-12-08 17:00:00,2015,12,8,"Tues",17,2.39789527279837
"12/8/2015 18:00",851,513,1364,11,13,NA,2015-12-08 18:00:00,2015,12,8,"Tues",18,2.56494935746154
"12/8/2015 19:00",553,552,1105,11,13,NA,2015-12-08 19:00:00,2015,12,8,"Tues",19,2.56494935746154
"12/8/2015 20:00",275,494,769,12,17,NA,2015-12-08 20:00:00,2015,12,8,"Tues",20,2.83321334405622
"12/8/2015 21:00",219,355,574,10,9,NA,2015-12-08 21:00:00,2015,12,8,"Tues",21,2.19722457733622
"12/8/2015 22:00",138,294,432,10,15,NA,2015-12-08 22:00:00,2015,12,8,"Tues",22,2.70805020110221
"12/8/2015 23:00",110,187,297,10,11,NA,2015-12-08 23:00:00,2015,12,8,"Tues",23,2.39789527279837
"12/9/2015 0:00",52,94,146,11,19,NA,2015-12-09 00:00:00,2015,12,9,"Wed",0,2.94443897916644
"12/9/2015 1:00",19,38,57,10,20,NA,2015-12-09 01:00:00,2015,12,9,"Wed",1,2.99573227355399
"12/9/2015 2:00",8,29,37,10,19,NA,2015-12-09 02:00:00,2015,12,9,"Wed",2,2.94443897916644
"12/9/2015 3:00",5,18,23,9,19,NA,2015-12-09 03:00:00,2015,12,9,"Wed",3,2.94443897916644
"12/9/2015 4:00",11,9,20,9,17,NA,2015-12-09 04:00:00,2015,12,9,"Wed",4,2.83321334405622
"12/9/2015 5:00",39,19,58,8,17,NA,2015-12-09 05:00:00,2015,12,9,"Wed",5,2.83321334405622
"12/9/2015 6:00",132,44,176,8,15,NA,2015-12-09 06:00:00,2015,12,9,"Wed",6,2.70805020110221
"12/9/2015 7:00",551,341,892,8,15,NA,2015-12-09 07:00:00,2015,12,9,"Wed",7,2.70805020110221
"12/9/2015 8:00",791,523,1314,7,15,NA,2015-12-09 08:00:00,2015,12,9,"Wed",8,2.70805020110221
"12/9/2015 9:00",631,531,1162,7,17,NA,2015-12-09 09:00:00,2015,12,9,"Wed",9,2.83321334405622
"12/9/2015 10:00",709,411,1120,8,19,NA,2015-12-09 10:00:00,2015,12,9,"Wed",10,2.94443897916644
"12/9/2015 11:00",584,493,1077,8,19,NA,2015-12-09 11:00:00,2015,12,9,"Wed",11,2.94443897916644
"12/9/2015 12:00",667,457,1124,9,22,NA,2015-12-09 12:00:00,2015,12,9,"Wed",12,3.09104245335832
"12/9/2015 13:00",658,567,1225,9,24,NA,2015-12-09 13:00:00,2015,12,9,"Wed",13,3.17805383034795
"12/9/2015 14:00",691,497,1188,8,22,NA,2015-12-09 14:00:00,2015,12,9,"Wed",14,3.09104245335832
"12/9/2015 15:00",590,634,1224,8,9,NA,2015-12-09 15:00:00,2015,12,9,"Wed",15,2.19722457733622
"12/9/2015 16:00",688,558,1246,7,9,NA,2015-12-09 16:00:00,2015,12,9,"Wed",16,2.19722457733622
"12/9/2015 17:00",878,671,1549,6,13,NA,2015-12-09 17:00:00,2015,12,9,"Wed",17,2.56494935746154
"12/9/2015 18:00",842,555,1397,6,11,NA,2015-12-09 18:00:00,2015,12,9,"Wed",18,2.39789527279837
"12/9/2015 19:00",574,576,1150,6,13,NA,2015-12-09 19:00:00,2015,12,9,"Wed",19,2.56494935746154
"12/9/2015 20:00",364,485,849,6,11,NA,2015-12-09 20:00:00,2015,12,9,"Wed",20,2.39789527279837
"12/9/2015 21:00",228,360,588,5,11,NA,2015-12-09 21:00:00,2015,12,9,"Wed",21,2.39789527279837
"12/9/2015 22:00",208,315,523,5,15,NA,2015-12-09 22:00:00,2015,12,9,"Wed",22,2.70805020110221
"12/9/2015 23:00",161,236,397,5,15,NA,2015-12-09 23:00:00,2015,12,9,"Wed",23,2.70805020110221
"12/10/2015 0:00",105,133,238,5,11,NA,2015-12-10 00:00:00,2015,12,10,"Thurs",0,2.39789527279837
"12/10/2015 1:00",50,111,161,5,13,NA,2015-12-10 01:00:00,2015,12,10,"Thurs",1,2.56494935746154
"12/10/2015 2:00",23,39,62,5,15,NA,2015-12-10 02:00:00,2015,12,10,"Thurs",2,2.70805020110221
"12/10/2015 3:00",8,66,74,5,17,NA,2015-12-10 03:00:00,2015,12,10,"Thurs",3,2.83321334405622
"12/10/2015 4:00",15,31,46,5,19,NA,2015-12-10 04:00:00,2015,12,10,"Thurs",4,2.94443897916644
"12/10/2015 5:00",44,27,71,4,15,NA,2015-12-10 05:00:00,2015,12,10,"Thurs",5,2.70805020110221
"12/10/2015 6:00",101,37,138,4,19,NA,2015-12-10 06:00:00,2015,12,10,"Thurs",6,2.94443897916644
"12/10/2015 7:00",502,336,838,4,17,NA,2015-12-10 07:00:00,2015,12,10,"Thurs",7,2.83321334405622
"12/10/2015 8:00",665,503,1168,4,15,NA,2015-12-10 08:00:00,2015,12,10,"Thurs",8,2.70805020110221
"12/10/2015 9:00",588,433,1021,5,19,NA,2015-12-10 09:00:00,2015,12,10,"Thurs",9,2.94443897916644
"12/10/2015 10:00",651,344,995,6,20,NA,2015-12-10 10:00:00,2015,12,10,"Thurs",10,2.99573227355399
"12/10/2015 11:00",575,540,1115,7,24,NA,2015-12-10 11:00:00,2015,12,10,"Thurs",11,3.17805383034795
"12/10/2015 12:00",664,467,1131,7,20,NA,2015-12-10 12:00:00,2015,12,10,"Thurs",12,2.99573227355399
"12/10/2015 13:00",588,620,1208,8,20,NA,2015-12-10 13:00:00,2015,12,10,"Thurs",13,2.99573227355399
"12/10/2015 14:00",587,567,1154,8,17,NA,2015-12-10 14:00:00,2015,12,10,"Thurs",14,2.83321334405622
"12/10/2015 15:00",726,603,1329,7,17,NA,2015-12-10 15:00:00,2015,12,10,"Thurs",15,2.83321334405622
"12/10/2015 16:00",748,574,1322,7,17,NA,2015-12-10 16:00:00,2015,12,10,"Thurs",16,2.83321334405622
"12/10/2015 17:00",847,646,1493,6,17,NA,2015-12-10 17:00:00,2015,12,10,"Thurs",17,2.83321334405622
"12/10/2015 18:00",756,585,1341,6,15,NA,2015-12-10 18:00:00,2015,12,10,"Thurs",18,2.70805020110221
"12/10/2015 19:00",512,610,1122,5,19,NA,2015-12-10 19:00:00,2015,12,10,"Thurs",19,2.94443897916644
"12/10/2015 20:00",274,415,689,5,19,NA,2015-12-10 20:00:00,2015,12,10,"Thurs",20,2.94443897916644
"12/10/2015 21:00",238,324,562,5,17,NA,2015-12-10 21:00:00,2015,12,10,"Thurs",21,2.83321334405622
"12/10/2015 22:00",185,293,478,5,20,NA,2015-12-10 22:00:00,2015,12,10,"Thurs",22,2.99573227355399
"12/10/2015 23:00",128,208,336,5,19,NA,2015-12-10 23:00:00,2015,12,10,"Thurs",23,2.94443897916644
"12/11/2015 0:00",110,114,224,6,15,NA,2015-12-11 00:00:00,2015,12,11,"Fri",0,2.70805020110221
"12/11/2015 1:00",48,65,113,6,19,NA,2015-12-11 01:00:00,2015,12,11,"Fri",1,2.94443897916644
"12/11/2015 2:00",18,50,68,4,22,NA,2015-12-11 02:00:00,2015,12,11,"Fri",2,3.09104245335832
"12/11/2015 3:00",14,36,50,5,19,NA,2015-12-11 03:00:00,2015,12,11,"Fri",3,2.94443897916644
"12/11/2015 4:00",16,25,41,4,19,NA,2015-12-11 04:00:00,2015,12,11,"Fri",4,2.94443897916644
"12/11/2015 5:00",28,17,45,5,20,NA,2015-12-11 05:00:00,2015,12,11,"Fri",5,2.99573227355399
"12/11/2015 6:00",58,24,82,5,20,NA,2015-12-11 06:00:00,2015,12,11,"Fri",6,2.99573227355399
"12/11/2015 7:00",346,219,565,5,22,NA,2015-12-11 07:00:00,2015,12,11,"Fri",7,3.09104245335832
"12/11/2015 8:00",447,313,760,5,24,NA,2015-12-11 08:00:00,2015,12,11,"Fri",8,3.17805383034795
"12/11/2015 9:00",435,314,749,6,26,NA,2015-12-11 09:00:00,2015,12,11,"Fri",9,3.25809653802148
"12/11/2015 10:00",472,265,737,7,26,NA,2015-12-11 10:00:00,2015,12,11,"Fri",10,3.25809653802148
"12/11/2015 11:00",428,316,744,7,22,NA,2015-12-11 11:00:00,2015,12,11,"Fri",11,3.09104245335832
"12/11/2015 12:00",459,345,804,7,26,NA,2015-12-11 12:00:00,2015,12,11,"Fri",12,3.25809653802148
"12/11/2015 13:00",446,361,807,7,24,NA,2015-12-11 13:00:00,2015,12,11,"Fri",13,3.17805383034795
"12/11/2015 14:00",406,339,745,7,20,NA,2015-12-11 14:00:00,2015,12,11,"Fri",14,2.99573227355399
"12/11/2015 15:00",390,329,719,8,24,NA,2015-12-11 15:00:00,2015,12,11,"Fri",15,3.17805383034795
"12/11/2015 16:00",407,326,733,8,24,NA,2015-12-11 16:00:00,2015,12,11,"Fri",16,3.17805383034795
"12/11/2015 17:00",428,319,747,8,24,NA,2015-12-11 17:00:00,2015,12,11,"Fri",17,3.17805383034795
"12/11/2015 18:00",439,287,726,8,32,NA,2015-12-11 18:00:00,2015,12,11,"Fri",18,3.46573590279973
"12/11/2015 19:00",355,300,655,7,13,NA,2015-12-11 19:00:00,2015,12,11,"Fri",19,2.56494935746154
"12/11/2015 20:00",194,228,422,7,22,NA,2015-12-11 20:00:00,2015,12,11,"Fri",20,3.09104245335832
"12/11/2015 21:00",202,240,442,6,20,NA,2015-12-11 21:00:00,2015,12,11,"Fri",21,2.99573227355399
"12/11/2015 22:00",140,167,307,6,17,NA,2015-12-11 22:00:00,2015,12,11,"Fri",22,2.83321334405622
"12/11/2015 23:00",116,152,268,6,17,NA,2015-12-11 23:00:00,2015,12,11,"Fri",23,2.83321334405622
"12/12/2015 0:00",138,186,324,5,15,NA,2015-12-12 00:00:00,2015,12,12,"Sat",0,2.70805020110221
"12/12/2015 1:00",110,156,266,5,13,NA,2015-12-12 01:00:00,2015,12,12,"Sat",1,2.56494935746154
"12/12/2015 2:00",47,104,151,5,15,NA,2015-12-12 02:00:00,2015,12,12,"Sat",2,2.70805020110221
"12/12/2015 3:00",33,88,121,5,15,NA,2015-12-12 03:00:00,2015,12,12,"Sat",3,2.70805020110221
"12/12/2015 4:00",24,64,88,5,17,NA,2015-12-12 04:00:00,2015,12,12,"Sat",4,2.83321334405622
"12/12/2015 5:00",19,26,45,4,15,NA,2015-12-12 05:00:00,2015,12,12,"Sat",5,2.70805020110221
"12/12/2015 6:00",36,30,66,4,17,NA,2015-12-12 06:00:00,2015,12,12,"Sat",6,2.83321334405622
"12/12/2015 7:00",97,21,118,5,17,NA,2015-12-12 07:00:00,2015,12,12,"Sat",7,2.83321334405622
"12/12/2015 8:00",242,94,336,5,17,NA,2015-12-12 08:00:00,2015,12,12,"Sat",8,2.83321334405622
"12/12/2015 9:00",274,125,399,5,15,NA,2015-12-12 09:00:00,2015,12,12,"Sat",9,2.70805020110221
"12/12/2015 10:00",401,165,566,5,13,NA,2015-12-12 10:00:00,2015,12,12,"Sat",10,2.56494935746154
"12/12/2015 11:00",391,153,544,6,15,NA,2015-12-12 11:00:00,2015,12,12,"Sat",11,2.70805020110221
"12/12/2015 12:00",377,221,598,7,13,NA,2015-12-12 12:00:00,2015,12,12,"Sat",12,2.56494935746154
"12/12/2015 13:00",390,246,636,7,7,NA,2015-12-12 13:00:00,2015,12,12,"Sat",13,1.94591014905531
"12/12/2015 14:00",304,267,571,7,7,NA,2015-12-12 14:00:00,2015,12,12,"Sat",14,1.94591014905531
"12/12/2015 15:00",342,273,615,7,7,NA,2015-12-12 15:00:00,2015,12,12,"Sat",15,1.94591014905531
"12/12/2015 16:00",261,257,518,7,11,NA,2015-12-12 16:00:00,2015,12,12,"Sat",16,2.39789527279837
"12/12/2015 17:00",254,320,574,7,11,NA,2015-12-12 17:00:00,2015,12,12,"Sat",17,2.39789527279837
"12/12/2015 18:00",221,277,498,6,15,NA,2015-12-12 18:00:00,2015,12,12,"Sat",18,2.70805020110221
"12/12/2015 19:00",203,211,414,7,19,NA,2015-12-12 19:00:00,2015,12,12,"Sat",19,2.94443897916644
"12/12/2015 20:00",196,266,462,9,26,NA,2015-12-12 20:00:00,2015,12,12,"Sat",20,3.25809653802148
"12/12/2015 21:00",143,152,295,10,30,NA,2015-12-12 21:00:00,2015,12,12,"Sat",21,3.40119738166216
"12/12/2015 22:00",102,147,249,10,37,NA,2015-12-12 22:00:00,2015,12,12,"Sat",22,3.61091791264422
"12/12/2015 23:00",97,158,255,11,41,NA,2015-12-12 23:00:00,2015,12,12,"Sat",23,3.71357206670431
"12/13/2015 0:00",112,118,230,11,35,NA,2015-12-13 00:00:00,2015,12,13,"Sun",0,3.55534806148941
"12/13/2015 1:00",133,122,255,10,44,NA,2015-12-13 01:00:00,2015,12,13,"Sun",1,3.78418963391826
"12/13/2015 2:00",82,76,158,10,35,NA,2015-12-13 02:00:00,2015,12,13,"Sun",2,3.55534806148941
"12/13/2015 3:00",56,87,143,10,39,NA,2015-12-13 03:00:00,2015,12,13,"Sun",3,3.66356164612965
"12/13/2015 4:00",47,61,108,9,33,NA,2015-12-13 04:00:00,2015,12,13,"Sun",4,3.49650756146648
"12/13/2015 5:00",21,29,50,8,26,NA,2015-12-13 05:00:00,2015,12,13,"Sun",5,3.25809653802148
"12/13/2015 6:00",23,7,30,7,20,NA,2015-12-13 06:00:00,2015,12,13,"Sun",6,2.99573227355399
"12/13/2015 7:00",26,13,39,7,9,NA,2015-12-13 07:00:00,2015,12,13,"Sun",7,2.19722457733622
"12/13/2015 8:00",34,27,61,6,11,NA,2015-12-13 08:00:00,2015,12,13,"Sun",8,2.39789527279837
"12/13/2015 9:00",147,33,180,6,11,NA,2015-12-13 09:00:00,2015,12,13,"Sun",9,2.39789527279837
"12/13/2015 10:00",218,67,285,7,11,NA,2015-12-13 10:00:00,2015,12,13,"Sun",10,2.39789527279837
"12/13/2015 11:00",184,93,277,7,13,NA,2015-12-13 11:00:00,2015,12,13,"Sun",11,2.56494935746154
"12/13/2015 12:00",240,131,371,8,9,NA,2015-12-13 12:00:00,2015,12,13,"Sun",12,2.19722457733622
"12/13/2015 13:00",258,147,405,8,7,NA,2015-12-13 13:00:00,2015,12,13,"Sun",13,1.94591014905531
"12/13/2015 14:00",270,194,464,8,6,NA,2015-12-13 14:00:00,2015,12,13,"Sun",14,1.79175946922805
"12/13/2015 15:00",306,224,530,6,4,NA,2015-12-13 15:00:00,2015,12,13,"Sun",15,1.38629436111989
"12/13/2015 16:00",320,242,562,4,4,NA,2015-12-13 16:00:00,2015,12,13,"Sun",16,1.38629436111989
"12/13/2015 17:00",221,250,471,3,4,NA,2015-12-13 17:00:00,2015,12,13,"Sun",17,1.38629436111989
"12/13/2015 18:00",209,345,554,2,0,NA,2015-12-13 18:00:00,2015,12,13,"Sun",18,-Inf
"12/13/2015 19:00",183,221,404,2,2,NA,2015-12-13 19:00:00,2015,12,13,"Sun",19,0.693147180559945
"12/13/2015 20:00",94,205,299,2,4,NA,2015-12-13 20:00:00,2015,12,13,"Sun",20,1.38629436111989
